customer_id,segment,region,acquisition_channel,signup_date,tenure_months,monthly_revenue_gbp,annual_revenue_gbp,credit_score,products_held,support_tickets_90d,digital_engagement_score,avg_payment_delay_days,estimated_clv_gbp,churned,churn_date
NX-04054,Business Line of Credit,North West,Direct,2023-12-03,16,351.15,4213.82,736,1,5,55.5,1.6,7742.89,0,
NX-04055,Auto Finance,Scotland,Referral,2023-09-16,9,302.74,3632.85,691,2,2,21.1,4.2,5085.98,0,
NX-04056,Personal Loan,South East,Organic Search,2023-12-20,1,201.27,2415.22,737,1,3,47.0,0.1,1408.88,0,
NX-04057,Auto Finance,North West,Direct,2023-02-09,3,283.01,3396.07,644,2,3,56.8,0.0,4655.44,0,
NX-04058,Personal Loan,London,Paid Ads,2023-03-30,1,168.62,2023.41,673,1,2,22.9,2.2,59.02,1,2023-04-29
NX-04059,Mortgage Refinance,London,Organic Search,2023-05-05,11,629.99,7559.86,659,2,1,29.3,13.6,10363.31,0,
NX-04060,Mortgage Refinance,Midlands,Paid Ads,2024-03-25,13,504.79,6057.52,655,1,2,70.2,1.8,4416.94,0,
NX-04061,Personal Loan,Scotland,Organic Search,2024-02-22,9,153.17,1838.08,682,2,0,26.9,0.0,2680.53,0,
NX-04062,Personal Loan,London,Direct,2024-04-18,23,134.26,1611.15,817,1,1,30.3,1.1,1832.68,0,
NX-04063,Auto Finance,East Anglia,Organic Search,2023-12-17,27,148.59,1783.11,716,1,2,31.9,1.9,2444.35,0,
NX-04064,Personal Loan,South East,Paid Ads,2023-01-09,13,219.0,2627.94,660,1,0,79.5,6.9,2452.75,0,
NX-04065,Mortgage Refinance,East Anglia,Referral,2023-12-16,1,739.54,8874.45,663,1,0,47.1,0.4,9318.18,0,
NX-04066,Personal Loan,North West,Organic Search,2023-03-25,16,130.41,1564.91,710,1,2,80.5,7.7,2373.45,0,
NX-04067,Personal Loan,Midlands,Organic Search,2023-01-21,7,103.8,1245.56,669,1,1,47.6,8.4,944.55,0,
NX-04068,Mortgage Refinance,London,Direct,2024-04-21,11,426.59,5119.1,669,4,1,25.2,3.1,6420.2,0,
NX-04069,Auto Finance,Wales,Paid Ads,2023-10-08,14,313.24,3758.91,618,1,2,59.1,0.8,4823.94,0,
NX-04070,Mortgage Refinance,London,Referral,2023-12-24,6,444.21,5330.46,677,4,5,50.6,2.3,3109.44,0,
NX-04071,Personal Loan,East Anglia,Direct,2024-01-13,34,148.64,1783.66,541,2,1,38.3,5.1,3173.43,0,
NX-04072,Auto Finance,South East,Referral,2023-06-21,2,283.37,3400.39,582,2,4,44.3,1.3,1388.49,0,
NX-04073,Business Line of Credit,London,Referral,2023-01-25,15,433.11,5197.26,660,3,0,50.2,7.1,5457.12,0,
NX-04074,Auto Finance,Midlands,Paid Ads,2024-01-28,1,319.46,3833.52,716,2,2,28.7,0.3,2012.6,0,
NX-04075,Auto Finance,Wales,Paid Ads,2023-04-13,36,266.39,3196.65,768,1,1,62.4,1.1,4848.26,0,
NX-04076,Business Line of Credit,South East,Organic Search,2023-07-09,1,379.32,4551.79,702,1,1,53.6,15.0,3850.05,0,
NX-04077,Business Line of Credit,London,Partnership,2023-08-24,1,170.14,2041.7,709,3,2,47.8,2.6,1965.14,0,
NX-04078,Personal Loan,Wales,Referral,2024-02-14,5,236.14,2833.69,686,1,1,63.6,2.7,3719.22,0,
NX-04079,Auto Finance,North West,Organic Search,2023-11-09,6,310.19,3722.27,726,2,0,59.1,0.8,5211.18,0,
NX-04080,Personal Loan,London,Direct,2023-02-06,3,270.66,3247.97,691,4,4,73.5,5.8,1610.45,0,
NX-04081,Auto Finance,Wales,Direct,2023-09-29,12,330.89,3970.67,700,2,1,78.3,1.7,5906.37,0,
NX-04082,Personal Loan,Scotland,Direct,2023-10-20,8,175.58,2107.01,594,1,5,3.2,4.7,491.64,1,2024-02-09
NX-04083,Auto Finance,North West,Organic Search,2023-11-28,1,171.12,2053.43,694,1,0,57.3,5.0,59.89,1,2023-12-28
NX-04084,Auto Finance,North West,Organic Search,2023-06-01,5,159.3,1911.59,681,1,2,82.3,0.6,1561.13,0,
NX-04085,Personal Loan,Midlands,Referral,2023-10-09,23,242.9,2914.81,657,2,3,34.4,2.1,4250.77,0,
NX-04086,Personal Loan,South East,Organic Search,2023-01-20,16,213.69,2564.31,661,2,1,26.1,1.5,3889.21,0,
NX-04087,Personal Loan,Midlands,Direct,2023-05-17,18,267.92,3215.09,606,2,4,39.8,0.5,1687.92,1,2023-11-18
NX-04088,Auto Finance,London,Referral,2024-04-15,16,364.5,4374.0,709,1,1,46.2,0.4,4465.12,0,
NX-04089,Mortgage Refinance,London,Paid Ads,2023-12-25,5,464.33,5571.96,692,1,2,82.3,0.1,3575.34,0,
NX-04090,Personal Loan,South East,Paid Ads,2023-01-29,1,50.0,600.0,683,4,1,26.6,3.6,367.5,0,
NX-04091,Auto Finance,Wales,Paid Ads,2023-01-31,4,338.36,4060.34,692,1,1,32.5,4.6,3908.08,0,
NX-04092,Personal Loan,Wales,Paid Ads,2023-01-19,24,119.03,1428.41,611,1,3,82.9,1.9,2708.02,0,
NX-04093,Business Line of Credit,North West,Organic Search,2023-05-28,55,396.04,4752.49,776,1,2,49.6,2.5,11920.83,0,
NX-04094,Mortgage Refinance,North West,Partnership,2024-04-15,9,581.82,6981.8,731,1,1,38.3,0.9,7738.16,0,
NX-04095,Personal Loan,Midlands,Direct,2024-05-05,1,142.16,1705.94,714,4,2,52.8,3.8,2040.01,0,
NX-04096,Business Line of Credit,South East,Organic Search,2023-10-10,2,312.73,3752.74,761,1,1,40.4,2.6,2626.92,0,
NX-04097,Personal Loan,Midlands,Organic Search,2023-12-16,5,161.57,1938.83,691,2,3,66.1,6.4,1922.68,0,
NX-04098,Personal Loan,Midlands,Paid Ads,2023-12-07,12,57.23,686.75,664,1,0,63.7,4.1,1121.69,0,
NX-04099,Personal Loan,South East,Referral,2023-10-27,1,117.98,1415.74,695,2,0,79.8,0.1,619.39,0,
NX-04100,Personal Loan,South East,Partnership,2023-06-12,40,117.11,1405.34,763,3,2,39.3,5.0,3238.13,0,
NX-04101,Auto Finance,East Anglia,Organic Search,2023-04-23,6,271.13,3253.59,630,1,1,63.5,0.1,2087.72,0,
NX-04102,Business Line of Credit,South East,Paid Ads,2024-03-30,34,296.87,3562.43,763,1,0,73.6,5.0,6338.16,0,
NX-04103,Business Line of Credit,London,Organic Search,2023-05-30,21,352.94,4235.32,605,1,2,67.7,13.1,4447.09,0,
NX-04104,Personal Loan,Scotland,Organic Search,2023-11-26,19,153.3,1839.63,709,2,1,39.8,2.0,2575.48,0,
NX-04105,Personal Loan,Scotland,Referral,2023-09-12,13,307.66,3691.93,735,2,1,1.1,0.8,5491.75,0,
NX-04106,Auto Finance,London,Organic Search,2023-03-28,13,351.57,4218.79,715,4,0,16.8,0.0,5168.02,0,
NX-04107,Mortgage Refinance,Wales,Referral,2024-02-03,14,501.94,6023.31,737,1,1,54.6,0.5,4743.36,0,
NX-04108,Personal Loan,Wales,Referral,2023-12-16,13,206.94,2483.34,672,3,1,13.7,2.1,2172.92,0,
NX-04109,Mortgage Refinance,South East,Organic Search,2023-04-08,11,658.11,7897.29,609,1,1,50.3,4.9,13129.24,0,
NX-04110,Business Line of Credit,South East,Direct,2024-02-01,60,457.41,5488.92,737,1,0,30.6,6.2,14408.42,0,
NX-04111,Business Line of Credit,London,Referral,2023-05-12,18,285.59,3427.13,781,2,3,33.5,3.5,5797.57,0,
NX-04112,Business Line of Credit,Midlands,Referral,2024-04-10,21,402.19,4826.27,670,4,5,50.8,0.3,6052.94,0,
NX-04113,Personal Loan,Midlands,Organic Search,2023-11-08,28,121.45,1457.36,717,1,1,23.3,14.2,1700.25,0,
NX-04114,Personal Loan,London,Referral,2024-02-11,3,160.26,1923.06,634,1,1,39.7,4.1,1963.13,0,
NX-04115,Auto Finance,London,Referral,2023-04-07,1,277.29,3327.49,630,2,1,19.6,1.7,4561.43,0,
NX-04116,Personal Loan,South East,Referral,2023-04-08,9,243.15,2917.86,685,3,1,28.1,5.0,2382.92,0,
NX-04117,Mortgage Refinance,North West,Organic Search,2023-10-17,10,400.88,4810.58,639,3,3,40.9,2.7,3367.41,0,
NX-04118,Business Line of Credit,Scotland,Organic Search,2023-12-22,24,306.35,3676.2,685,1,2,27.6,2.8,5361.12,0,
NX-04119,Personal Loan,London,Organic Search,2023-08-15,8,136.98,1643.81,846,3,1,42.1,10.7,1726.0,0,
NX-04120,Auto Finance,Scotland,Organic Search,2023-05-25,11,241.28,2895.35,641,1,1,63.2,4.8,4222.39,0,
NX-04121,Personal Loan,Wales,Paid Ads,2023-06-05,10,160.91,1930.92,698,2,3,15.3,0.9,3210.15,0,
NX-04122,Business Line of Credit,London,Paid Ads,2023-09-27,1,462.81,5553.74,583,1,4,50.6,0.6,4211.59,0,
NX-04123,Auto Finance,East Anglia,Referral,2023-06-11,13,227.19,2726.3,708,1,1,23.0,0.6,3260.2,0,
NX-04124,Mortgage Refinance,North West,Paid Ads,2023-04-22,24,537.23,6446.81,641,4,3,46.8,1.8,10341.75,0,
NX-04125,Auto Finance,North West,Organic Search,2023-11-27,2,300.18,3602.16,696,2,4,49.0,1.5,1996.2,0,
NX-04126,Auto Finance,Midlands,Referral,2023-07-04,12,334.29,4011.53,694,1,1,74.6,1.8,3393.08,0,
NX-04127,Auto Finance,Scotland,Organic Search,2023-07-24,12,273.14,3277.66,687,3,3,70.1,0.2,3441.54,0,
NX-04128,Mortgage Refinance,Midlands,Paid Ads,2023-04-07,2,644.81,7737.75,627,2,3,34.9,0.7,10832.85,0,
NX-04129,Personal Loan,Midlands,Paid Ads,2024-01-12,1,202.14,2425.7,664,1,2,41.5,4.8,3325.23,0,
NX-04130,Personal Loan,North West,Referral,2023-02-24,54,199.45,2393.41,692,2,4,37.8,4.3,6422.32,0,
NX-04131,Personal Loan,North West,Paid Ads,2024-03-25,7,146.96,1763.5,666,2,1,31.8,1.5,2571.78,0,
NX-04132,Personal Loan,London,Paid Ads,2024-04-26,3,196.47,2357.69,757,1,1,46.4,1.5,206.3,1,2024-06-17
NX-04133,Auto Finance,South East,Organic Search,2023-04-27,2,318.18,3818.2,682,4,0,47.9,6.5,1781.82,0,
NX-04134,Auto Finance,Midlands,Organic Search,2023-04-03,15,242.19,2906.31,625,2,2,40.2,0.6,4916.51,0,
NX-04135,Business Line of Credit,London,Referral,2023-10-20,13,575.26,6903.08,703,3,1,27.6,1.3,6241.54,0,
NX-04136,Personal Loan,North West,Organic Search,2024-03-27,14,337.41,4048.92,545,2,0,28.3,4.3,6967.52,0,
NX-04137,Auto Finance,North West,Organic Search,2023-07-23,1,237.43,2849.15,787,2,1,8.4,2.6,83.1,1,2023-08-22
NX-04138,Personal Loan,London,Referral,2023-10-09,31,151.79,1821.47,585,1,1,38.6,0.2,3771.95,0,
NX-04139,Auto Finance,East Anglia,Organic Search,2023-07-08,6,254.4,3052.78,729,2,1,38.5,0.0,1869.83,0,
NX-04140,Business Line of Credit,London,Direct,2024-04-20,5,249.76,2997.08,720,3,0,54.2,0.1,1748.3,0,
NX-04141,Personal Loan,London,Paid Ads,2023-11-19,8,127.42,1529.07,617,1,2,75.8,3.2,891.96,0,
NX-04142,Personal Loan,Wales,Referral,2023-03-25,6,231.43,2777.2,710,2,2,12.7,2.9,3888.09,0,
NX-04143,Personal Loan,Wales,Partnership,2024-04-02,27,175.08,2100.95,642,1,1,81.4,0.1,3370.27,0,
NX-04144,Mortgage Refinance,South East,Paid Ads,2023-06-29,37,807.85,9694.23,670,3,2,53.1,0.4,15551.16,0,
NX-04145,Mortgage Refinance,East Anglia,Referral,2023-10-01,5,476.72,5720.69,705,4,0,22.2,3.8,8676.38,0,
NX-04146,Auto Finance,East Anglia,Direct,2023-06-30,27,323.31,3879.7,677,2,4,68.7,1.1,3055.26,1,2024-04-02
NX-04147,Personal Loan,London,Organic Search,2024-03-22,21,125.74,1508.91,624,1,2,22.8,14.4,924.21,1,2025-03-08
NX-04148,Business Line of Credit,North West,Partnership,2023-06-30,37,405.68,4868.12,702,2,1,44.5,1.1,8661.19,0,
NX-04149,Auto Finance,London,Direct,2023-10-10,3,297.03,3564.31,668,3,2,75.6,1.2,4990.03,0,
NX-04150,Auto Finance,South East,Organic Search,2023-10-14,12,121.67,1460.08,673,4,2,49.0,1.6,2512.55,0,
NX-04151,Personal Loan,London,Paid Ads,2024-04-19,4,130.5,1566.03,677,1,2,42.1,5.3,182.7,1,2024-05-29
NX-04152,Personal Loan,London,Organic Search,2023-04-16,24,218.16,2617.87,606,3,1,51.2,2.4,5421.17,0,
NX-04153,Auto Finance,Wales,Partnership,2023-05-09,1,336.61,4039.36,618,1,0,59.3,5.8,5066.03,0,
NX-04154,Business Line of Credit,Wales,Organic Search,2023-09-19,11,257.71,3092.53,647,3,1,49.4,1.7,3066.76,0,
NX-04155,Personal Loan,Wales,Paid Ads,2023-01-11,5,158.34,1900.11,702,3,0,96.1,2.8,2438.47,0,
NX-04156,Personal Loan,London,Partnership,2023-06-11,5,50.0,600.0,628,3,2,53.7,0.0,770.0,0,
NX-04157,Business Line of Credit,North West,Referral,2024-05-01,14,419.55,5034.64,745,2,0,89.8,2.6,4699.0,0,
NX-04158,Mortgage Refinance,Scotland,Partnership,2024-04-12,26,709.04,8508.54,691,2,2,22.5,0.3,17619.77,0,
NX-04159,Mortgage Refinance,Midlands,Paid Ads,2024-03-22,13,715.54,8586.52,700,3,1,59.5,0.6,11520.25,0,
NX-04160,Business Line of Credit,North West,Partnership,2023-06-30,26,584.85,7018.19,661,2,2,51.2,18.0,12486.52,0,
NX-04161,Business Line of Credit,London,Partnership,2023-08-01,4,488.51,5862.07,592,1,3,21.4,3.0,4958.33,0,
NX-04162,Personal Loan,Scotland,Organic Search,2024-04-13,10,249.49,2993.91,709,4,5,51.3,6.1,3230.92,0,
NX-04163,Business Line of Credit,Wales,Paid Ads,2023-10-01,8,395.4,4744.75,640,1,3,75.4,0.2,4151.66,0,
NX-04164,Business Line of Credit,South East,Partnership,2023-01-21,1,352.16,4225.88,597,2,0,45.6,1.5,5176.71,0,
NX-04165,Auto Finance,North West,Direct,2023-10-02,11,381.25,4574.99,634,1,4,87.1,6.0,3869.68,0,
NX-04166,Business Line of Credit,North West,Organic Search,2023-09-17,15,457.5,5490.0,675,1,1,52.5,1.6,4643.62,0,
NX-04167,Personal Loan,Midlands,Partnership,2023-11-29,12,72.29,867.43,549,2,1,35.9,0.9,961.4,0,
NX-04168,Personal Loan,East Anglia,Organic Search,2024-04-10,18,252.99,3035.94,661,2,0,51.6,2.0,5224.34,0,
NX-04169,Personal Loan,North West,Partnership,2023-04-26,11,166.81,2001.71,735,1,1,74.2,1.9,3211.07,0,
NX-04170,Personal Loan,North West,Organic Search,2024-02-17,1,139.97,1679.67,681,1,3,15.4,14.0,48.99,1,2024-03-18
NX-04171,Personal Loan,London,Partnership,2023-01-25,1,238.73,2864.81,745,1,2,78.2,1.3,83.56,1,2023-02-24
NX-04172,Mortgage Refinance,London,Organic Search,2024-03-15,12,646.61,7759.32,657,3,1,40.4,9.5,12673.55,0,
NX-04173,Business Line of Credit,London,Organic Search,2023-11-29,4,295.61,3547.27,743,1,2,52.4,7.3,4345.4,0,
NX-04174,Business Line of Credit,Scotland,Referral,2023-09-11,1,399.58,4794.94,606,4,0,47.9,1.8,4475.28,0,
NX-04175,Mortgage Refinance,South East,Organic Search,2024-03-22,7,383.74,4604.83,712,1,0,69.1,8.7,6983.99,0,
NX-04176,Mortgage Refinance,London,Paid Ads,2024-02-15,11,387.71,4652.5,674,4,0,74.8,3.9,1492.68,1,2024-07-04
NX-04177,Business Line of Credit,North West,Organic Search,2024-03-19,5,50.0,600.0,754,2,1,13.7,6.5,367.5,0,
NX-04178,Auto Finance,South East,Referral,2023-07-30,17,208.88,2506.57,657,1,0,13.0,6.7,3362.98,0,
NX-04179,Personal Loan,East Anglia,Referral,2023-11-01,14,169.73,2036.77,622,1,2,35.2,0.3,2613.86,0,
NX-04180,Personal Loan,North West,Organic Search,2023-11-17,5,50.0,600.0,707,3,1,33.9,6.8,577.5,0,
NX-04181,Business Line of Credit,London,Paid Ads,2024-02-26,19,241.66,2899.91,770,4,3,41.1,2.0,4482.78,0,
NX-04182,Auto Finance,Midlands,Direct,2023-12-05,14,338.56,4062.77,692,4,6,44.7,3.0,3199.43,0,
NX-04183,Auto Finance,Scotland,Organic Search,2024-03-11,14,177.02,2124.19,677,2,2,61.7,1.1,3035.82,0,
NX-04184,Personal Loan,North West,Paid Ads,2023-09-14,11,170.57,2046.79,613,1,3,62.1,3.1,1373.06,0,
NX-04185,Personal Loan,Scotland,Paid Ads,2023-06-17,1,80.8,969.58,732,1,0,55.3,0.1,961.5,0,
NX-04186,Auto Finance,South East,Paid Ads,2023-12-03,16,322.76,3873.06,677,1,2,10.3,1.4,4631.53,0,
NX-04187,Personal Loan,North West,Direct,2023-01-21,6,160.45,1925.46,718,1,2,27.7,3.0,1684.77,0,
NX-04188,Business Line of Credit,Scotland,Partnership,2023-03-27,40,300.7,3608.43,690,2,0,41.2,0.7,6630.49,0,
NX-04189,Auto Finance,London,Organic Search,2023-01-15,23,78.44,941.28,792,2,2,35.2,3.3,1125.61,0,
NX-04190,Auto Finance,South East,Organic Search,2023-02-19,12,218.49,2621.89,649,3,2,31.9,5.3,1911.79,0,
NX-04191,Auto Finance,Midlands,Organic Search,2024-05-01,4,343.18,4118.15,651,1,3,8.6,0.1,2162.03,0,
NX-04192,Mortgage Refinance,North West,Direct,2023-10-31,3,752.51,9030.11,735,1,2,83.8,2.8,13168.91,0,
NX-04193,Business Line of Credit,Scotland,Direct,2024-05-01,5,391.5,4697.96,737,1,1,19.3,2.6,3973.69,0,
NX-04194,Auto Finance,London,Paid Ads,2024-02-20,9,281.99,3383.92,738,3,1,10.6,4.6,4934.89,0,
NX-04195,Auto Finance,Wales,Paid Ads,2023-11-01,4,235.8,2829.63,679,4,3,24.3,3.6,4209.08,0,
NX-04196,Personal Loan,Midlands,Referral,2023-07-15,10,253.76,3045.08,691,1,2,54.6,1.8,3108.52,0,
NX-04197,Personal Loan,London,Paid Ads,2023-12-30,2,165.56,1986.73,605,2,2,63.1,1.3,2259.9,0,
NX-04198,Personal Loan,London,Partnership,2023-10-28,53,233.62,2803.48,671,2,1,49.6,12.7,5805.55,0,
NX-04199,Business Line of Credit,East Anglia,Direct,2023-10-15,1,452.27,5427.21,695,2,2,48.9,2.1,6331.74,0,
NX-04200,Auto Finance,North West,Paid Ads,2024-01-23,37,299.83,3597.99,695,1,2,48.2,1.6,5876.72,0,
NX-04201,Mortgage Refinance,South East,Partnership,2023-09-02,34,366.96,4403.54,638,2,1,40.8,14.9,7706.19,0,
NX-04202,Personal Loan,London,Direct,2024-03-24,10,286.96,3443.47,619,1,2,39.1,0.6,2611.3,0,
NX-04203,Personal Loan,London,Direct,2023-12-19,18,267.96,3215.47,737,3,3,34.1,0.6,5814.65,0,
NX-04204,Mortgage Refinance,North West,Partnership,2024-03-30,8,861.13,10333.55,728,1,4,58.1,11.2,16576.74,0,
NX-04205,Personal Loan,Wales,Paid Ads,2023-07-20,13,114.04,1368.44,667,2,3,35.2,3.2,2394.77,0,
NX-04206,Business Line of Credit,London,Organic Search,2023-07-12,5,454.32,5451.89,736,2,2,44.7,2.2,795.07,1,2023-11-12
NX-04207,Business Line of Credit,South East,Partnership,2023-12-02,5,316.87,3802.43,731,3,0,26.1,0.2,4214.36,0,
NX-04208,Business Line of Credit,Scotland,Partnership,2023-05-26,12,477.68,5732.11,587,1,0,69.1,1.3,2006.24,1,2023-09-18
NX-04209,Personal Loan,Midlands,Partnership,2023-11-06,9,197.53,2370.4,674,2,4,41.6,1.7,622.23,1,2024-04-08
NX-04210,Personal Loan,London,Paid Ads,2023-05-07,12,155.16,1861.93,753,3,1,41.7,2.1,2498.09,0,
NX-04211,Personal Loan,South East,Organic Search,2023-06-24,4,166.28,1995.39,592,1,1,52.5,1.7,2095.16,0,
NX-04212,Business Line of Credit,London,Organic Search,2023-05-14,6,691.8,8301.6,600,2,2,74.2,1.7,5084.73,0,
NX-04213,Business Line of Credit,London,Paid Ads,2023-03-07,1,402.41,4828.91,714,1,3,63.2,15.8,3802.77,0,
NX-04214,Personal Loan,East Anglia,Referral,2024-01-28,1,50.0,600.0,751,3,3,9.9,10.9,17.5,1,2024-02-27
NX-04215,Auto Finance,Midlands,Paid Ads,2024-03-27,4,247.11,2965.29,664,1,3,46.6,0.3,3027.07,0,
NX-04216,Mortgage Refinance,North West,Paid Ads,2023-12-31,1,355.71,4268.52,654,2,2,61.5,0.6,3983.95,0,
NX-04217,Personal Loan,Wales,Partnership,2023-10-06,1,124.81,1497.77,586,1,2,66.0,8.5,1616.34,0,
NX-04218,Business Line of Credit,Midlands,Referral,2023-09-03,23,512.22,6146.58,663,1,1,22.0,1.2,11652.9,0,
NX-04219,Auto Finance,North West,Paid Ads,2023-12-29,1,361.27,4335.28,599,2,2,78.0,2.8,2023.13,0,
NX-04220,Personal Loan,London,Referral,2023-08-25,15,129.42,1553.01,660,2,0,8.8,4.8,2491.28,0,
NX-04221,Personal Loan,Midlands,Direct,2023-06-20,4,146.96,1763.51,752,2,3,15.1,1.9,2571.78,0,
NX-04222,Auto Finance,Midlands,Paid Ads,2023-02-20,28,234.15,2809.77,608,1,1,24.4,0.1,5654.66,0,
NX-04223,Mortgage Refinance,Wales,Paid Ads,2023-11-24,9,747.72,8972.59,666,2,0,33.0,5.3,7589.31,0,
NX-04224,Auto Finance,South East,Referral,2023-12-25,5,363.66,4363.97,727,1,0,23.2,4.2,2672.93,0,
NX-04225,Business Line of Credit,London,Referral,2023-06-02,10,508.0,6096.03,637,1,0,51.2,0.1,6934.23,0,
NX-04226,Auto Finance,North West,Organic Search,2023-03-21,6,207.44,2489.22,702,3,1,68.9,6.8,3630.12,0,
NX-04227,Business Line of Credit,East Anglia,Paid Ads,2024-02-23,11,197.8,2373.56,724,3,3,70.0,5.8,2423.0,0,
NX-04228,Auto Finance,London,Organic Search,2023-05-25,1,388.44,4661.26,684,1,2,43.5,1.0,6117.9,0,
NX-04229,Business Line of Credit,London,Partnership,2023-10-01,60,669.46,8033.51,685,1,3,58.6,0.3,17104.68,0,
NX-04230,Personal Loan,London,Paid Ads,2023-06-04,7,74.61,895.27,619,1,1,42.7,1.5,783.36,0,
NX-04231,Auto Finance,Scotland,Direct,2024-02-03,5,469.32,5631.83,658,3,1,20.8,6.2,7391.77,0,
NX-04232,Business Line of Credit,London,Organic Search,2023-12-03,17,406.22,4874.62,688,3,1,39.4,2.0,8104.06,0,
NX-04233,Business Line of Credit,London,Paid Ads,2023-12-29,6,441.86,5302.35,575,2,3,56.2,1.0,6186.08,0,
NX-04234,Mortgage Refinance,East Anglia,Organic Search,2023-11-21,25,322.32,3867.81,556,3,2,32.9,0.8,4625.25,0,
NX-04235,Personal Loan,Scotland,Paid Ads,2023-12-02,8,73.51,882.17,671,4,1,8.4,1.3,1415.15,0,
NX-04236,Personal Loan,London,Direct,2023-05-23,17,50.0,600.0,700,4,3,34.2,15.3,1032.5,0,
NX-04237,Personal Loan,London,Partnership,2023-10-25,1,241.85,2902.19,684,4,2,36.7,6.3,2962.65,0,
NX-04238,Auto Finance,North West,Partnership,2024-05-08,26,283.38,3400.57,590,3,3,67.4,2.4,5256.72,0,
NX-04239,Auto Finance,London,Organic Search,2023-02-03,18,326.86,3922.35,740,1,0,13.5,5.0,4232.87,0,
NX-04240,Personal Loan,Midlands,Paid Ads,2023-10-31,3,247.99,2975.84,685,1,0,19.7,1.1,1996.3,0,
NX-04241,Auto Finance,North West,Referral,2024-04-11,2,282.34,3388.03,733,3,0,20.7,2.9,197.64,1,2024-05-19
NX-04242,Business Line of Credit,South East,Organic Search,2024-01-27,5,639.63,7675.57,644,1,4,43.1,6.2,7611.6,0,
NX-04243,Auto Finance,North West,Organic Search,2023-08-27,52,223.97,2687.6,694,1,2,36.5,1.4,6427.85,0,
NX-04244,Business Line of Credit,South East,Partnership,2023-05-18,4,365.71,4388.52,708,1,3,36.2,4.8,2943.97,0,
NX-04245,Business Line of Credit,London,Paid Ads,2023-09-11,8,302.63,3631.6,735,3,1,53.8,2.9,3813.18,0,
NX-04246,Mortgage Refinance,London,Paid Ads,2023-01-05,1,645.33,7743.91,730,2,2,42.5,2.9,3839.69,0,
NX-04247,Personal Loan,Midlands,Organic Search,2024-01-07,7,246.81,2961.76,635,1,2,78.0,0.1,2246.0,0,
NX-04248,Personal Loan,North West,Paid Ads,2023-06-25,11,152.82,1833.9,673,2,1,15.8,6.9,1711.64,0,
NX-04249,Business Line of Credit,Midlands,Partnership,2024-01-08,42,238.89,2866.69,651,4,1,15.5,4.5,4682.26,0,
NX-04250,Mortgage Refinance,Wales,Organic Search,2024-02-14,10,704.59,8455.1,687,2,0,24.5,0.1,5918.57,0,
NX-04251,Business Line of Credit,East Anglia,Paid Ads,2023-08-02,23,305.5,3666.03,600,2,3,48.2,2.8,6950.18,0,
NX-04252,Personal Loan,London,Referral,2023-12-30,11,155.83,1869.98,592,1,0,56.6,4.1,2672.52,0,
NX-04253,Personal Loan,London,Organic Search,2023-01-23,1,115.6,1387.26,811,1,1,71.0,4.8,1618.46,0,
NX-04254,Business Line of Credit,Wales,Referral,2023-11-14,5,457.37,5488.44,786,2,1,40.1,0.3,8324.13,0,
NX-04255,Personal Loan,South East,Referral,2023-01-13,11,133.8,1605.63,744,3,3,27.6,3.1,2294.71,0,
NX-04256,Auto Finance,Scotland,Partnership,2024-01-28,42,346.11,4153.35,706,4,2,25.3,0.8,8358.62,0,
NX-04257,Mortgage Refinance,London,Paid Ads,2023-08-29,27,436.04,5232.43,722,2,0,33.5,1.8,8088.47,0,
NX-04258,Business Line of Credit,South East,Paid Ads,2023-10-03,3,489.92,5879.04,722,1,0,30.9,2.2,3772.38,0,
NX-04259,Business Line of Credit,London,Paid Ads,2023-04-02,3,299.79,3597.49,771,3,3,47.0,0.1,4406.93,0,
NX-04260,Business Line of Credit,East Anglia,Paid Ads,2023-04-18,3,579.41,6952.97,652,1,0,36.9,1.1,5881.05,0,
NX-04261,Personal Loan,London,Organic Search,2024-03-16,35,150.01,1800.07,638,1,1,50.5,4.8,3675.14,0,
NX-04262,Mortgage Refinance,London,Organic Search,2023-08-17,26,533.51,6402.12,679,3,2,82.0,5.5,7842.6,0,
NX-04263,Business Line of Credit,North West,Organic Search,2023-06-01,20,265.57,3186.88,712,3,4,38.8,1.2,3439.17,0,
NX-04264,Business Line of Credit,Wales,Partnership,2023-04-18,6,417.91,5014.92,665,3,4,59.8,1.7,3217.9,0,
NX-04265,Auto Finance,Scotland,Organic Search,2023-10-16,9,197.94,2375.24,649,2,0,58.0,5.3,3117.51,0,
NX-04266,Business Line of Credit,South East,Paid Ads,2024-02-08,8,414.29,4971.52,759,3,4,33.8,0.7,3770.07,0,
NX-04267,Auto Finance,Wales,Organic Search,2024-03-19,4,213.08,2556.93,633,1,0,42.9,3.9,3430.55,0,
NX-04268,Personal Loan,London,Referral,2023-06-25,9,170.68,2048.15,760,1,3,69.5,1.6,537.64,1,2024-02-18
NX-04269,Auto Finance,South East,Paid Ads,2023-11-16,1,327.27,3927.28,732,3,1,21.9,13.1,114.55,1,2023-12-16
NX-04270,Mortgage Refinance,South East,Organic Search,2023-10-13,1,314.15,3769.79,785,2,1,11.4,2.8,4508.04,0,
NX-04271,Auto Finance,Midlands,Partnership,2023-12-30,30,286.52,3438.21,800,1,1,14.1,0.5,3008.44,1,2024-11-03
NX-04272,Mortgage Refinance,London,Referral,2023-11-25,19,581.25,6974.96,700,3,3,68.8,0.6,12002.74,0,
